genres,release_date,price,item_id,developer
['Strategy'],2010-09-08,3.99,48137,Blue Byte
"['Action', 'Adventure', 'Indie']",2010-09-08,19.99,57300,Frictional Games
"['RPG', 'Indie']",2010-09-10,19.99,70400,EasyGameStation
"['Action', 'Casual', 'Indie']",2010-08-19,3.99,46600,Dedication Games
"['Action', 'Simulation']",2010-09-13,2.99,34314,SEGA
['Action'],2010-09-13,2.99,34310,SEGA
['Simulation'],2010-09-14,4.99,70100,exosyphen studios
"['Indie', 'Simulation']",2010-09-14,4.99,70110,exosyphen studios
"['Casual', 'Indie']",2010-09-17,9.99,38600,Subsoap
['Strategy'],2010-09-17,14.99,57620,Gaming Minds Studios
['Action'],2010-09-13,2.99,34284,SEGA
"['RPG', 'Strategy']",2010-09-17,14.99,63910,Katauri Interactive
['Simulation'],2010-09-17,4.99,24082,Dovetail Games
['Strategy'],2010-09-21,29.99,8930,"Firaxis Games,Aspyr (Mac, Linux)"
['Strategy'],2010-09-21,4.99,49310,Nitro Games
"['Action', 'Indie']",2002-02-05,9.99,41060,Croteam
"['Indie', 'Strategy']",2010-09-20,9.99,70900,Blind Mind Studios
"['Action', 'Adventure']",2010-09-22,2.99,9940,Krome Studios
['Action'],2010-09-22,9.99,22650,Team17 Digital Ltd
"['Action', 'Adventure']",2010-09-23,19.99,50620,Vigil Games
"['Simulation', 'Strategy']",1999-07-01,4.99,2840,Egosoft
['Strategy'],2010-10-08,9.99,42920,NeoCoreGames
"['Action', 'RPG', 'Massively Multiplayer']",2007-08-31,19.99,29700,Arenullet®
"['Simulation', 'Strategy']",2000-06-01,4.99,2850,Egosoft
"['RPG', 'Strategy']",Oct 2010,9.99,61510,Triumph Studios
"['Adventure', 'Casual', 'Simulation']",2010-10-11,7.99,70200,I Sioux Game Productions B.V.
"['Adventure', 'Casual', 'Indie', 'Simulation']",2010-10-11,14.99,70210,I Sioux Game Productions B.V.
"['RPG', 'Strategy']",Oct 2010,9.99,61520,Triumph Studios
"['RPG', 'Strategy']",Oct 2010,5.99,61500,Triumph Studios
['Action'],2010-10-12,19.99,47790,Electronic Arts
"['Indie', 'RPG', 'Strategy']",2010-10-15,9.99,46450,"Headup Games,Silent Dreams"
"['Action', 'Adventure']",2010-10-15,19.99,45750,"CAPCOM CO., LTD."
"['Adventure', 'Casual', 'Indie']",2010-10-15,4.99,57800,Stickmen Studios
"['Action', 'RPG']",2010-10-19,9.99,22380,Obsidian Entertainment
"['Action', 'Casual', 'Indie']",2010-10-15,6.99,67000,Dmytry Lavrov
"['Adventure', 'Indie']",2010-10-22,4.99,80300,Ivy Games
"['Indie', 'Racing']",2010-10-25,9.99,50000,Noumenon Games
['Strategy'],2010-10-25,4.99,16868,"Firaxis Games,Aspyr (Mac, Linux)"
"['Action', 'Indie', 'RPG']",2010-10-25,14.99,18040,Hothead Games
"['Action', 'Simulation']",2010-10-26,2.99,71115,SEGA
['Casual'],2010-10-26,2.99,34317,SEGA
['RPG'],2010-10-26,2.99,71114,SEGA
['Action'],2010-10-26,2.99,71112,SEGA
"['Action', 'Adventure']",2010-10-26,4.99,71113,SEGA
['Adventure'],2010-10-26,2.99,34319,SEGA
['Action'],2010-10-26,2.99,34316,SEGA
['Action'],2010-10-26,2.99,34315,SEGA
"['Action', 'Indie']",2010-10-25,9.99,6120,Klei Entertainment
"['Action', 'Adventure', 'Indie']",2010-10-26,9.99,35460,Teotl Studios
['Action'],2010-10-26,19.99,32500,Aspyr Studios
"['Action', 'Casual']",2010-11-18,4.99,62000,Firemint
"['RPG', 'Simulation', 'Strategy']",2010-11-18,4.99,33570,Ascaron Entertainment ltd.
"['Action', 'Casual', 'Indie']",2010-11-02,9.99,63700,Gaijin Games
"['Simulation', 'Strategy']",2010-11-02,1.99,46362,1C Company
['Casual'],2010-11-02,4.99,49320,Nitro Games
"['Adventure', 'Indie']",2010-11-18,4.99,72400,Tomkorp Computer Solutions Inc.
['Strategy'],2010-11-02,1.99,42964,Paradox Interactive
['Action'],2010-11-02,3.99,43011,Double Helix Games
['Action'],2010-11-05,9.99,33980,Centauri Production
['Casual'],2009-10-01,6.99,65710,Centauri Production
['Adventure'],2010-11-03,12.99,33990,Centauri Production
"['Casual', 'Indie']",2007-04-05,4.99,33950,Altar Games
"['Strategy', 'Indie']",2010-11-02,9.99,65400,React Games
['Action'],2010-11-09,39.99,42700,Treyarch
"['Indie', 'Casual']",2010-11-09,0.99,38923,Sonic Boom Games
"['Action', 'Adventure', 'Strategy']",2010-12-20,4.99,15740,Oddworld Inhabitants
"['Indie', 'Casual']",2010-11-09,1.99,38924,Sonic Boom Games
"['Action', 'Adventure', 'Strategy']",2010-12-20,9.99,15750,Oddworld Inhabitants
"['Casual', 'Indie']",2010-12-23,4.99,45500,"Ntreev Soft Co., Ltd."
['Adventure'],2010-12-23,19.99,31290,Telltale Games
['Action'],2002-05-21,9.99,12100,Rockstar Games
['Action'],2005-06-06,14.99,12120,Rockstar Games
"['Action', 'Adventure']",2011-01-07,3.49,35135,Crystal Dynamics Inc.
"['Action', 'Adventure']",2011-01-07,3.49,35137,Crystal Dynamics Inc.
"['Action', 'Adventure']",2011-01-07,3.49,35138,Crystal Dynamics
"['Action', 'Adventure']",2011-01-07,3.49,35136,Crystal Dynamics Inc.
['Action'],2003-05-13,9.99,12110,Rockstar Games
"['Action', 'Indie']",2011-01-12,9.99,33390,Brightside Games
"['Action', 'Indie']",2011-01-20,4.99,92300,Extend Studio
"['Action', 'Indie', 'Strategy']",2011-01-20,14.99,80000,BlueGiant Interactive
['Action'],2011-01-25,19.99,47780,Visceral Games
"['Adventure', 'Casual']",2011-01-19,9.99,51060,Big Fish Studios
['Adventure'],2011-01-20,4.99,65080,Cateia Games
"['Action', 'Strategy', 'Indie', 'Sports']",2011-01-24,4.99,63200,Uber Entertainment
"['Action', 'Adventure', 'Casual']",2011-01-25,9.99,60340,MumboJumbo
['Action'],2011-01-26,2.99,71116,SEGA
['RPG'],2011-01-26,2.99,71161,SEGA
['RPG'],2011-01-26,2.99,71119,SEGA
['RPG'],2011-01-26,2.99,71118,SEGA
['Action'],2011-01-26,2.99,71117,SEGA
['Adventure'],2011-01-26,4.99,71166,SEGA
['Action'],2011-01-26,2.99,71165,SEGA
"['Action', 'Adventure']",2011-01-26,4.99,71163,SEGA
['Action'],2011-01-26,2.99,71164,SEGA
['RPG'],2011-01-26,2.99,71160,SEGA
['RPG'],2011-01-26,2.99,71120,SEGA
['Simulation'],2009-06-02,19.99,47890,The Sims Studio
['Simulation'],2011-01-26,3.99,48802,VStep
['Simulation'],2010-09-07,19.99,47896,The Sims Studio
['Simulation'],2009-11-17,19.99,47892,The Sims Studio
['Simulation'],2010-10-26,19.99,47894,The Sims Studio
['Simulation'],2010-06-02,19.99,47893,The Sims Studio
['Simulation'],2010-02-02,19.99,47895,The Sims Studio
"['Casual', 'Indie']",2011-01-27,4.99,42000,Trinoteam
['Casual'],2011-01-28,14.99,47570,Virtual Prophecy Entertainment
['Simulation'],2011-02-01,19.99,47897,The Sims Studio
"['Action', 'Casual', 'Indie']",2011-01-31,5.99,57700,Mediatonic
"['Adventure', 'Casual']",2011-02-02,5.99,63660,Cyan Worlds
['Strategy'],2011-02-01,2.99,90504,Petroglyph
['RPG'],2011-02-03,19.99,7520,Reality Pump Studios
['Racing'],Feb 2011,19.99,9930,Eden Studios
['RPG'],2011-02-03,3.99,24449,NeoCoreGames
"['Strategy', 'Indie', 'Simulation']",2011-02-11,6.99,41814,Positech Games
['Strategy'],2011-02-09,3.99,42925,NeoCoreGames
"['RPG', 'Strategy']",2011-02-10,9.99,57650,Realmforge Studios
"['Indie', 'Strategy']",2011-02-14,4.99,40407,"Arcen Games, LLC"
['RPG'],2011-01-11,19.99,33770,DTP
['Strategy'],2011-03-08,9.99,47800,Stainless Games
"['Casual', 'Strategy']",2011-03-11,4.99,18408,Fakt Software
"['Action', 'Indie']",2011-02-28,9.99,63710,Gaijin Games
['Action'],2011-03-14,19.99,55100,"Kaos Studios,Digital Extremes"
"['Casual', 'Indie', 'Simulation', 'Strategy']",2011-02-28,9.99,80200,Red Redemption
['Indie'],2011-02-28,2.99,92400,Copenhagen Game Collective
['Strategy'],2011-02-28,0.99,56435,"Relic Entertainment,Feral Interactive (Mac/Linux)"
['Strategy'],2011-02-28,2.99,56433,"Relic Entertainment,Feral Interactive (Mac/Linux)"
['Strategy'],2011-02-28,0.99,56432,"Relic Entertainment,Feral interactive (Mac/Linux)"
['Strategy'],2011-02-28,0.99,56431,"Relic Entertainment,Feral interactive (Mac/Linux)"
"['Free to Play', 'Massively Multiplayer', 'RPG']",2013-10-24,Free to Play,39120,Trion Worlds
['Strategy'],2011-02-28,29.99,56437,"Relic Entertainment,Feral Interactive (Mac/Linux)"
"['Indie', 'Casual']",2011-03-01,3.99,94000,Stout Games
['Strategy'],2011-02-28,2.99,56434,"Relic Entertainment,Feral Interactive (Mac/Linux)"
['Action'],2011-04-05,9.99,92700,Black Lion Studios
['Simulation'],2011-04-05,3.99,73012,Colossal Order Ltd.
['Simulation'],2011-04-05,3.99,48803,VStep
['Strategy'],2011-04-06,6.99,56536,"Relic Entertainment,Feral Interactive (Mac/Linux)"
['Racing'],2011-04-08,3.99,44620,SimBin
"['Action', 'Indie', 'Strategy']",2011-04-08,9.99,91200,11 bit studios
['Strategy'],2010-06-10,14.99,46790,Ntronium Games
['Strategy'],2011-04-08,9.99,73170,Martin Ivanov
"['Strategy', 'RPG']",2011-04-11,3.99,57655,Realmforge Studios
"['Action', 'Indie']",2011-04-08,9.99,70000,800 North and Digital Ranch
['Strategy'],2011-04-11,9.99,57730,Gaming Minds Studios
"['Action', 'Adventure']",2011-04-18,19.99,620,Valve
"['Action', 'RPG']",2011-04-12,4.99,42918,Arrowhead Game Studios
"['Action', 'Casual', 'Indie', 'Strategy']",2011-04-15,9.99,91600,Coffee Stain Studios
['Strategy'],2011-04-19,19.99,73020,1C:InoCo
['Strategy'],2011-05-26,2.99,56482,"Relic Entertainment,Feral Interactive (Mac/Linux)"
['Strategy'],2011-04-20,9.99,56438,"Relic Entertainment,Feral Interactive (Mac/Linux)"
['Strategy'],2011-05-26,2.99,56481,"Relic Entertainment,Feral Interactive (Mac/Linux)"
"['Indie', 'Strategy']",2011-05-26,24.99,98200,Mode 7
['Strategy'],2011-05-26,2.99,56480,"Relic Entertainment,Feral Interactive (Mac/Linux)"
"['Adventure', 'Indie', 'RPG']",2011-05-27,4.99,72905,inner seas
"['Action', 'Adventure']",2011-05-30,4.99,22450,inXile Entertainment
"['Adventure', 'Casual', 'Indie']",2011-05-31,9.99,42140,Fatshark
['Simulation'],2011-05-31,19.99,47898,The Sims Studio
['Simulation'],2011-05-31,5.99,73181,Colossal Order Ltd.
"['Action', 'RPG']",2011-05-31,0.99,73031,Arrowhead Game Studios
"['Action', 'Adventure']",2011-06-01,1.99,9992,Behaviour
['Adventure'],2009-08-10,7.99,46490,Microids
['Adventure'],2005-06-06,7.99,46480,Microids
['Action'],2011-06-02,14.99,42718,Treyarch
"['Action', 'RPG']",2011-06-20,14.99,39160,Obsidian Entertainment
['Action'],2011-06-13,19.99,57900,Gearbox Software
"['Action', 'Free to Play']",2011-06-14,Free to Play,102700,Red Duck Inc.
"['Free to Play', 'Massively Multiplayer', 'RPG']",2009-09-01,Free to Play,9880,Cryptic Studios
['Strategy'],2011-06-13,9.99,22520,"Apus Software,Three Donkeys LLC"
['Simulation'],2011-06-14,3.99,73014,Colossal Order Ltd.
['Strategy'],2011-06-14,9.99,7530,Reality Pump Studios
['Indie'],2011-06-15,Free,95700,Peter Brinson and Kurosh ValaNejad
['Strategy'],2011-06-15,19.99,49470,Stainless Games Ltd
"['Indie', 'Casual']",2011-05-20,9.99,91810,Bacon Wrapped Games
"['Action', 'Casual', 'Indie']",2011-06-16,4.99,49604,Cold Beam Games
"['Strategy', 'Indie']",2011-06-16,5.99,98210,Mode 7
"['Indie', 'Casual']",2011-06-17,9.99,97000,Murudai
['Strategy'],2011-06-21,9.99,46760,Totem Games
['Strategy'],2011-06-21,9.99,46830,Totem games
"['Action', 'RPG']",2011-06-21,2.99,73035,Arrowhead Game Studios
['Strategy'],2011-06-21,9.99,46840,Totem Games
['Action'],2011-06-21,19.99,21100,Day 1 Studios
"['Action', 'RPG']",2011-06-21,1.99,73037,Arrowhead Game Studios
"['Action', 'RPG']",2011-06-21,1.99,73036,Arrowhead Game Studios
['Simulation'],2011-06-22,19.99,24635,N3V Games
"['Action', 'RPG']",2011-06-21,1.99,901679,Arrowhead Game Studios
['Strategy'],2011-06-23,1.99,25810,Paradox Interactive
"['Action', 'RPG']",2011-06-24,14.99,99100,Bedlam Games
['Racing'],2011-06-23,3.99,44660,SimBin
['Simulation'],2011-06-24,6.99,90209,Giants Software
['Strategy'],2011-06-23,1.99,25809,Paradox Interactive
['Strategy'],2011-06-28,4.99,42903,Paradox Development Studio
['Strategy'],2011-06-30,4.99,22631,Team17 Digital Ltd
['Strategy'],2011-06-30,4.99,22634,Team17 Digital Ltd
['Strategy'],2011-06-30,4.99,22633,Team17 Digital Ltd
"['Strategy', 'RPG']",2011-07-01,2.99,57656,Realmforge Studios
['Strategy'],2011-06-30,4.99,22632,Team17 Digital Ltd
"['Adventure', 'Casual']",2011-06-30,9.99,94590,Telltale Games
['Action'],2011-07-02,7.99,35425,Tripwire Interactive
['Strategy'],2011-07-18,3.99,73192,Ageod
"['Action', 'Adventure', 'Indie']",2011-07-18,0.99,105700,Secret Base
"['Action', 'RPG']",2011-07-18,4.99,72750,Obsidian Entertainment
['Strategy'],2011-07-19,6.99,56538,"Relic Entertainment,Feral Interactive (Mac/Linux)"
"['Indie', 'Casual']",2011-07-19,4.99,61100,YeaBoing
['Simulation'],2011-07-19,8.99,65228,Dovetail Games
['Action'],2011-07-21,0.99,55205,"Kaos Studios,Digital Extremes"
"['Adventure', 'Indie', 'RPG']",2011-07-20,9.99,102200,Mystic Box
['Strategy'],2011-07-21,1.99,64013,Digitalmindsoft
"['Action', 'Indie']",2011-07-22,1.99,15522,"Dejobaan Games, LLC"
"['Adventure', 'Strategy', 'RPG', 'Indie']",2011-07-22,0.99,63802,Lunar Giant
"['Action', 'Indie']",2011-07-22,0.99,92302,Extend Studio
['Simulation'],2011-07-22,2.99,73183,Colossal Order Ltd.
['Adventure'],2010-08-24,6.99,42210,HeR Interactive
"['Action', 'Simulation', 'Strategy']",2011-08-08,4.99,65790,Bohemia Interactive
"['Casual', 'Indie']",2011-07-22,1.99,92803,Zachtronics
"['Simulation', 'Strategy']",2011-09-01,14.99,57690,Haemimont Games
['Adventure'],2011-06-28,6.99,42220,HeR Interactive
['Adventure'],2010-06-29,6.99,42230,HeR Interactive
"['Indie', 'Casual']",2011-08-10,6.99,111000,Total Eclipse
['Strategy'],2011-08-10,3.99,73193,Ageod
"['Action', 'Indie']",2011-08-11,6.99,38740,Two Tribes
['Strategy'],2011-08-11,4.99,99612,"Firaxis Games,Aspyr (Mac, Linux)"
['Strategy'],2011-08-11,4.99,99614,"Firaxis Games,Aspyr (Mac, Linux)"
['Indie'],2011-08-12,9.99,91604,Coffee Stain Studios
['Indie'],2011-08-15,4.99,70120,exosyphen studios
"['Action', 'Indie', 'RPG', 'Strategy']",2011-08-15,9.99,107200,MinMax Games Ltd.
['Action'],2011-08-16,3.99,97108,TimeGate Studios
['Action'],2011-08-16,2.99,97106,TimeGate Studios
['Action'],2011-08-16,3.99,97107,TimeGate Studios
['Strategy'],2011-08-16,6.99,56487,"Relic Entertainment,Feral Interactive (Mac/Linux)"
"['Action', 'RPG']",2011-09-20,4.99,72760,Obsidian Entertainment
"['Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'Strategy']",2011-08-31,Free to Play,99910,Three Rings
"['Action', 'Adventure', 'RPG']",2011-08-31,14.99,18070,Hothead Games
['Action'],2011-09-05,29.99,55150,Relic
['Strategy'],2011-09-08,7.99,63940,1C Company
"['Action', 'Indie']",2012-07-12,14.99,98400,Flying Wild Hog
['Strategy'],2011-09-06,3.99,73194,Ageod
"['Action', 'Indie']",2011-09-01,9.99,46520,"Octane Games,Meridian4"
"['Action', 'Indie', 'Racing', 'Strategy']",2011-09-07,9.99,22230,ACE Team
"['Action', 'Massively Multiplayer', 'Simulation']",2011-09-13,19.99,35450,Tripwire Interactive
['Simulation'],2011-09-14,5.99,73185,Colossal Order Ltd.
['Strategy'],2011-09-14,4.99,49473,Stainless Games Ltd
"['RPG', 'Simulation', 'Strategy']",2011-09-15,9.99,73210,Paradox Development Studio
"['Action', 'Indie']",2011-09-15,4.99,110600,PomPom
['Adventure'],2010-10-19,6.99,200080,HeR Interactive
['RPG'],2011-09-20,9.99,200440,Reality Pump Studios
"['Action', 'Indie']",2011-09-21,4.99,111400,NGD Studios
['Action'],2011-10-11,9.99,57923,Gearbox Software
['Strategy'],2011-09-28,14.99,9420,Gas Powered Games
"['Action', 'Adventure', 'Indie', 'RPG']",2011-09-28,4.99,113200,Edmund McMillen and Florian Himsl
['Simulation'],2011-09-29,6.99,90208,Giants Software
"['Racing', 'Simulation']",2011-09-29,4.99,200230,1C-Avalon
['Strategy'],2007-02-20,14.99,9350,Gas Powered Games
"['Strategy', 'Indie', 'Casual', 'Simulation']",2011-09-29,18.99,901776,Red Redemption
"['Action', 'Racing']",2011-09-29,1.99,201100,Steel Monkeys
"['Strategy', 'Indie', 'Casual', 'Simulation']",2011-09-29,2.99,80202,Red Redemption
"['Strategy', 'Indie', 'Casual', 'Simulation']",2011-09-29,4.99,80204,Red Redemption
['Action'],2011-09-09,1.99,34842,City Interactive
"['Action', 'Simulation']",2011-09-30,5.99,95900,"Games Farm,3Division"
"['Strategy', 'Indie', 'Casual', 'Simulation']",2011-09-29,3.99,80207,Red Redemption
"['Action', 'Adventure']",2011-10-11,19.99,45770,Capcom Vancouver
"['Action', 'Adventure', 'RPG']",2011-10-11,1.99,18080,Hothead Games
['Strategy'],2011-10-11,14.99,200670,"Akella,.dat"
"['Casual', 'Simulation', 'Strategy']",2011-10-12,Free to Play,108210,Days of Wonder
['Simulation'],2011-10-13,8.99,65231,Dovetail Games
"['Adventure', 'Casual', 'RPG']",2011-10-14,9.99,115100,Double Fine Productions
['Simulation'],2011-10-18,19.99,47930,The Sims Studio
"['Strategy', 'Indie', 'Simulation']",2011-10-17,5.99,41816,Positech Games
"['Action', 'Indie', 'RPG']",2011-10-24,4.99,201480,"Vlambeer,Croteam"
"['Casual', 'Indie', 'Strategy']",2011-10-24,4.99,200130,Ideas Pad
"['Simulation', 'Strategy']",2011-10-24,9.99,201490,b-Alive
['RPG'],2011-10-24,14.99,65610,Spellbound Studios
"['Action', 'Indie']",2011-10-24,8.99,43190,KTX Software
"['Action', 'Indie', 'Strategy']",2011-10-25,1.99,102622,Robot Entertainment
"['Action', 'RPG']",2011-10-25,6.99,39270,Obsidian Entertainment
"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",2011-11-02,Free to Play,24200,Daybreak Game Company
"['Simulation', 'Strategy']",2011-11-03,2.99,57696,"Haemimont Games,Feral Interactive (Mac)"
['Action'],2011-11-03,19.99,71340,Devil's Details
['Adventure'],2011-11-02,6.99,202670,HeR Interactive
"['Action', 'Indie', 'Strategy']",2011-11-08,2.99,102623,Robot Entertainment
['Action'],2011-11-08,39.99,115300,"Infinity Ward,Sledgehammer Games,Aspyr (Mac)"
"['Adventure', 'Strategy']",2011-11-08,19.99,110800,"Team Bondi,Rockstar Leeds"
"['Adventure', 'Strategy']",2011-11-08,11.99,110810,"Team Bondi,Rockstar Leeds"
['Strategy'],2011-11-09,1.99,64016,Digitalmindsoft
"['Action', 'Indie']",2011-11-10,2.99,94202,Final Form Games
"['Strategy', 'RPG', 'Indie']",2011-11-11,1.99,202521,Trendy Entertainment
"['Indie', 'Casual']",2011-11-29,6.99,61310,Cipher Prime Studios
"['Action', 'RPG']",2011-11-29,2.99,73092,Arrowhead Game Studios
"['Indie', 'Racing']",2011-11-21,9.99,91100,Digital Reality
"['Action', 'RPG']",2011-11-29,1.99,73091,Arrowhead Game Studios
['Strategy'],2011-11-30,4.99,34345,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)"
['Strategy'],2011-11-30,1.59,201272,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)"
"['Action', 'RPG']",2011-11-29,5.99,73058,Arrowhead Game Studios
['Strategy'],2011-11-30,1.99,25812,Paradox Interactive
['Strategy'],2010-06-11,3.99,46350,Unicorn Games Studio
['Strategy'],2011-12-02,19.99,202200,Stardock Entertainment
['Simulation'],2011-12-01,12.99,24083,"KrossRails,Dovetail Games"
"['Action', 'Free to Play', 'Massively Multiplayer']",2011-12-06,Free to Play,113400,Reloaded Productions
"['Adventure', 'Indie']",2012-01-13,4.99,80340,Wadjet Eye Games
['Strategy'],2011-12-12,1.99,64017,Digitalmindsoft
['Action'],2011-12-07,7.99,35429,Tripwire Interactive
['Racing'],2011-12-13,9.99,201510,Team 6 Studios
['Action'],2011-12-13,3.99,201877,Ubisoft Montreal
"['Action', 'RPG', 'Indie']",2011-12-13,1.99,203700,Trendy Entertainment
"['Simulation', 'Strategy']",2011-12-14,2.99,57695,"Haemimont Games,Feral Interactive (Mac)"
['Action'],2011-12-14,9.99,23530,"Vicious Cycle Software, Inc."
['Strategy'],2011-12-14,2.99,49475,Stainless Games Ltd
['Action'],2011-12-15,0.99,55344,Relic
['Action'],2011-12-15,0.99,55341,Relic
"['Casual', 'Indie', 'RPG']",2011-12-14,2.99,98820,"Gaslamp Games, Inc."
['Action'],2011-12-15,0.99,55340,Relic
['Strategy'],2011-12-15,4.99,49337,Nitro Games
['Action'],2011-12-15,0.99,55343,Relic
"['Action', 'Simulation']",2011-12-15,9.99,201310,Egosoft
"['Action', 'Adventure', 'Indie']",2013-06-06,19.99,35720,Frozenbyte
"['Action', 'RPG', 'Indie']",2011-12-15,3.99,204381,Trendy Entertainment
"['Action', 'Indie']",2011-12-16,5.99,203990,ASTRO PORT
"['Action', 'Adventure', 'RPG']",2011-12-19,9.99,204030,Lionhead Studios
['Action'],2011-12-19,2.99,200620,Avalanche Studios
"['Casual', 'Strategy']",2011-12-19,2.99,202452,Fakt Software
"['Action', 'RPG', 'Indie']",2011-12-20,1.99,204380,Trendy Entertainment
['Action'],2011-12-20,2.99,55395,Volition
['Action'],2011-12-19,4.99,200610,Avalanche Studios
['Action'],2011-12-20,2.99,55471,Relic
['Action'],2011-12-20,2.99,55473,Relic
['Action'],2011-12-20,2.99,55472,Relic
['Action'],2011-12-20,2.99,55470,Relic
['Action'],2011-12-20,9.99,55347,Relic
['Action'],2011-12-20,0.99,23553,"D3Publisher of America, Inc."
['Action'],2011-12-20,0.99,23551,"D3Publisher of America, Inc."
['Action'],2011-12-20,0.99,23550,"D3Publisher of America, Inc."
"['Indie', 'Strategy']",2012-01-25,7.99,200390,Unigine Corp.
['Simulation'],2012-01-26,12.99,65244,Dovetail Games
"['RPG', 'Strategy']",2012-01-27,9.99,24480,NeocoreGames
"['Strategy', 'RPG']",2012-01-27,4.99,24488,NEOCORE GAMES
"['Action', 'Indie']",2005-10-11,9.99,204340,Croteam
"['Action', 'Indie', 'RPG']",2012-01-30,19.99,203510,Lizsoft
"['Free to Play', 'Massively Multiplayer', 'RPG']",2010-02-02,Free to Play,9900,Cryptic Studios
"['Action', 'RPG', 'Indie']",2012-01-31,2.99,204386,Trendy Entertainment
"['Action', 'RPG', 'Indie']",2012-01-31,1.99,204385,Trendy Entertainment
"['RPG', 'Simulation', 'Strategy']",2012-02-08,19.99,57740,"Coreplay GmbH,Bigmoon Studios"
"['Action', 'Indie']",2012-02-02,9.99,204390,RichMakeGame
['Strategy'],2012-02-02,9.99,42968,Paradox Development Studio
"['Action', 'Casual', 'Indie']",2012-02-02,9.99,105800,Q-Games Ltd.
"['Casual', 'Indie', 'Racing']",2012-02-03,4.99,111100,Owlchemy Labs
