user_id,item_id,recommend,sentiment_analysis,clean_date
76561198015157743,206440,True,2,2014-11-18
76561198084378649,236110,True,1,2015-11-27
76561198097534775,44350,True,1,2013-09-20
DrumEssence,241540,True,1,2014-01-10
ashley1222,4000,True,1,2015-12-31
76561198165512984,730,False,0,2015-11-13
mrenigmate,35140,True,2,2013-12-28
vitoprofile,252490,False,0,2015-04-11
76561198057119793,630,True,2,2014-02-02
JamesDurham23JubileeRd,35450,True,1,2015-01-05
Congo-Jack,570,True,1,2015-02-26
76561198018159202,730,True,2,2014-12-19
76561198080980901,48700,True,0,2015-01-05
76561198066955730,65800,True,2,2013-02-11
dyslexicdew,330840,True,2,2015-06-14
Dysloyal,243870,True,2,2014-04-13
Eack,218620,True,2,2015-11-01
76561198049435011,236390,True,0,2014-04-08
edgar_its_the_popo,232090,True,2,2015-08-22
riseofnations231,730,True,2,2014-09-03
Efreak,313340,True,0,2014-08-18
76561198038840599,218230,True,2,2013-11-18
SuccForCancer,8930,True,2,2014-07-01
UberDuckLord,238430,True,2,2014-08-30
hashandtag,550,True,1,2014-09-25
JZargo4Pres,730,True,0,2015-02-05
XavvPlays,24200,True,2,2014-03-28
ELCHUZZY69,200210,True,0,2014-01-03
117331,570,True,2,2015-08-06
Clarkos,230410,True,2,2013-11-28
eljefe2171,227940,True,2,2014-08-08
76561198140431707,39000,True,2,2015-12-27
LapFucksTrax,211820,True,1,2015-06-15
pon2543007,236430,True,2,2014-05-26
76561198064445006,346110,True,2,2015-08-18
en-esta-partecita-esta-zacler,281050,True,2,2014-11-14
EnderRay10420,9480,True,1,2014-07-09
Mr_Doge,4000,True,2,2014-05-10
76561198026040814,222750,True,0,2013-12-25
PurpleGenius,33930,True,2,2014-11-07
epicsquid,220780,True,2,2014-01-02
76561198097219763,440,True,1,2014-04-15
76561198170217862,8930,True,2,2015-06-13
76561198117877658,248570,True,0,2014-07-16
76561198073082088,319630,True,2,2015-07-19
EternumHD,4000,True,2,2014-04-23
SpecialSomeone,730,True,2,2014-12-15
compuguy123,35450,True,2,2015-08-24
76561198041889877,236390,True,2,2014-06-25
76561198064260593,49520,True,1,2015-07-03
hayen-,730,True,2,2015-12-08
76561198068174077,730,True,2,2015-09-30
76561197995939652,550,True,2,2013-04-02
76561198028187926,374570,True,1,2015-05-29
ExtraEdition,224600,True,1,2014-06-17
76561198088408984,224260,True,0,2013-12-10
sgtkitty,299740,False,0,2015-12-09
76561198065247694,206210,True,2,2014-10-30
76561198054549164,289950,True,0,2015-04-01
76561198094506909,252490,False,0,2015-06-13
Letachal,440,True,1,2012-11-24
76561198046912445,212680,True,2,2014-06-24
falynax,221100,False,0,2015-11-11
PlainLukekil,245170,True,1,2014-06-25
76561198103524411,242860,True,1,2015-06-17
rockethaul,48700,True,2,2014-07-06
76561198106239471,730,True,2,2015-07-24
76561198085107826,570,True,2,2014-02-03
76561198047208774,440,True,0,2012-12-11
FeatInk,570,True,0,2013-05-17
bigprenis,296470,True,2,2015-04-04
76561198068086235,49520,True,1,2014-06-07
dahaydos,730,True,2,2013-12-09
matt20131,105600,True,1,2014-12-01
76561198090768760,440,True,0,2014-07-17
Mrawes0m3,8930,True,2,2014-12-13
InsightXIVC,200710,True,2,2013-12-16
76561198054211660,440,True,2,2014-04-11
izumireina,730,True,2,2015-01-14
Fetolino,301520,True,2,2014-08-01
76561198032373589,91700,True,2,2012-01-22
Fiesta787,252950,True,2,2015-08-21
76561197960425229,226980,True,2,2014-05-08
76561198057473311,440,True,0,2014-11-11
76561198068825441,252490,False,0,2014-01-31
LetsBeOn,295110,True,2,2015-01-22
76561198061285334,33230,True,2,2014-10-09
Takmid,282660,True,2,2015-11-22
76561198075229095,222880,True,1,2015-09-19
OH_MY_GOSH,218620,False,2,2015-10-16
modtech,391460,True,2,2015-09-24
Fliqi,730,True,2,2015-05-16
adderz308,730,True,2,2013-12-10
Fluphy_,4000,True,2,2013-11-27
76561198021135914,218620,True,2,2014-01-05
76561198162487321,418070,True,2,2015-12-10
Anthonybasso,206210,True,2,2014-06-24
76561198124526584,105600,True,2,2014-09-27
76561198044471846,730,True,2,2015-05-15
FORTHMINGUTH,440,True,2,2013-03-19
TruBru,222900,True,0,2014-07-26
tyrone266,440,True,2,2014-12-08
Frankaloons,275700,True,2,2015-05-12
jach5270,550,True,2,2013-02-04
76561197995338574,4000,True,2,2012-11-09
76561198066916378,4000,True,2,2013-12-27
idsoftwaresquake,1250,True,2,2013-11-26
76561198057781627,290080,True,2,2014-10-18
76561198007208545,330210,False,0,2015-03-26
76561198062924967,4560,True,1,2014-01-20
bradon745,730,True,2,2014-09-20
farmerbillson,227680,False,0,2013-11-29
76561198091938654,440,True,1,2013-11-16
dankememesforsweatyteens,230050,True,1,2014-06-22
76561198045421572,200210,True,2,2014-09-23
mudswipe,34900,True,2,2015-08-30
dazahh,209160,True,2,2013-12-12
76561198019669521,8970,False,0,2015-08-10
76561197985634755,362890,True,2,2015-10-31
76561198067938749,730,True,1,2015-08-08
maketeanotwar,233290,True,2,2014-12-01
LeBovin,218620,True,1,2013-12-16
FunkMeister1,13570,True,2,2010-12-12
76561198141880878,301520,False,0,2015-12-07
76561198025199025,236090,True,2,2014-07-01
jb2481,570,True,2,2013-12-22
76561198034573935,33900,True,2,2014-01-21
76561198072724653,289650,False,1,2014-11-13
xKillerInstinct,730,True,2,2015-01-16
galvanicturtles,570,True,2,2014-01-31
JorazGamerGuy,730,True,2,2015-03-01
76561198089131001,203140,True,1,2014-01-19
loominis,335240,True,2,2015-07-22
tcase42,301520,True,2,2014-08-15
gatorgolfing,730,True,2,2013-03-23
Has2Ragretz,208090,True,2,2013-12-10
76561198060072424,242720,False,1,2014-02-22
76561198065466146,730,True,2,2015-03-18
HeavyfromHell,391540,True,2,2015-12-22
MysticZemo,221640,True,2,2013-12-29
gfire555,105600,True,2,2015-06-30
76561198050768829,730,False,0,2015-06-06
76561198036861500,550,True,2,2013-12-25
HiJason,273110,False,2,2014-10-08
ghostlybug22,55230,True,2,2014-05-23
GiBaPEzLife,730,True,2,2014-01-29
76561198079080583,72850,True,2,2015-12-23
gillinator,211820,True,2,2014-04-17
Wazzaa_man,212680,True,2,2013-03-26
76561198075871336,34900,False,2,2015-07-20
Glenbluey,230410,True,2,2015-01-25
76561198071445832,333930,False,2,2015-06-29
sunnnnnnnnnnnny,4000,True,2,2014-03-14
76561198048230501,230410,True,2,2014-01-03
Fishisaurus,301520,True,2,2014-07-27
Gterrestrial,302830,True,2,2015-05-10
Turntaker,417860,True,2,2015-12-10
76561198052512374,377160,True,2,2015-12-19
gothamsavior24,221100,True,1,2014-01-01
Govostype0406,207140,True,2,2013-12-26
76561198003189312,252950,True,2,2015-12-02
76561198149213236,107410,True,2,2015-01-30
GravityI,209870,True,1,2014-06-13
76561198100417292,440,True,1,2013-07-28
76561197996156672,65800,True,2,2014-03-01
GREENMAN41,250900,True,2,2015-09-07
76561198066611105,17390,True,2,2014-06-04
Grelekzel,261820,True,2,2014-02-06
76561198016940185,221640,True,1,2014-06-21
greyson_4450,315880,True,2,2015-10-09
luduwick,401920,True,2,2015-10-30
GirlzLikeBears,346110,True,2,2015-07-29
TheWaterGod,4000,True,1,2014-11-01
sphix,304930,True,1,2014-08-01
76561198070892581,262060,True,2,2015-06-23
guhou,107100,True,2,2014-09-18
GungeonRighteer,440,True,2,2014-07-06
gusso10_,209080,True,1,2014-06-08
76561198053608159,241600,True,2,2015-01-09
Habbyman,219740,True,2,2014-11-27
Haelnorr,233450,True,2,2014-05-08
76561198082179266,22300,True,0,2014-06-23
Haitroid,238960,True,2,2014-03-26
76561198074079694,208090,True,2,2015-10-17
Halio99,440,True,2,2012-06-16
HallowedDragon,105600,True,2,2013-10-07
halofreak61,12110,True,2,2015-11-06
HamThePanMan,570,True,1,2014-11-10
76561198043275956,313740,True,2,2015-01-22
hand0fcthulhu,250600,True,2,2014-12-22
76561198065866954,330830,True,2,2015-03-27
76561198080881484,4000,True,2,2014-02-03
76561198038572397,304050,True,2,2015-09-26
76561198081776244,222880,True,2,2015-01-11
76561198081114534,211720,True,2,2014-12-06
OfficialRagey,271590,True,1,2015-05-14
TittyDestroyer,252490,True,2,2014-07-15
xxxkennySopxxx,208480,True,2,2014-07-07
76561198083095219,440,True,2,2014-06-22
HAramabeeHarrrisssooon,3910,True,2,2014-07-20
DANKESTMEMEMACHINEEVER,265630,True,2,2014-06-12
lucky-seven,242720,False,2,2014-07-11
76561198119721428,33930,True,2,2014-02-15
76561198072072529,204360,True,2,2014-05-31
76561198121314683,332800,True,2,2015-02-09
76561198123168383,221100,True,2,2014-04-29
harrylolman,271590,False,2,2015-07-12
Harv3yy,346110,True,2,2015-07-25
76561198046718131,440,True,2,2014-09-03
Rambo1061,301520,True,1,2015-05-30
hawaiianisswag,440,True,2,2013-12-28
76561198066734993,224260,True,2,2014-01-21
76561198103362354,730,True,2,2015-12-09
fil96,205100,True,2,2014-09-04
76561198070092383,8190,True,1,2015-06-04
hecaton_john,227580,True,2,2015-01-19
76561198088531301,252490,True,2,2014-02-26
76561198042879129,231430,True,0,2015-06-26
TDOJ3DTDO,214190,False,2,2014-09-14
HeliDash,4000,True,2,2013-06-24
punkinoz,730,True,1,2015-05-04
imsufferingkillme,730,True,2,2015-02-17
hellotherem8,224540,False,2,2015-03-20
fintanboy,317400,True,2,2015-06-28
henrydxb,1250,True,1,2013-07-21
76561198059990081,440,True,2,2013-05-28
PimpIt,105600,True,2,2014-11-06
76561198062484829,212500,True,2,2014-03-21
76561198055335886,261760,True,2,2014-03-22
76561198070690856,244850,True,2,2015-01-20
76561198045953692,218620,True,2,2014-04-15
216712138,72850,True,2,2015-08-12
76561198006679831,236850,False,2,2015-02-15
hewl,264360,True,1,2014-06-30
Gawee08,440,True,2,2011-11-22
76561198123074348,4000,True,2,2014-12-06
koconut100,440,True,1,2014-10-08
76561198036822015,205100,True,2,2014-11-14
highpr,417860,True,2,2015-11-22
CyberBlade,49540,True,0,2014-02-24
76561198042823843,107410,True,0,2015-09-20
stevenlikesdicks,730,True,2,2015-07-12
Hollowfun,274190,True,0,2014-05-30
holyswifter,105600,True,2,2015-10-19
WildCheese,208090,True,2,2014-08-29
76561198079621961,218620,True,1,2014-03-03
76561198080786408,730,True,2,2015-11-08
quadruplemoney,209160,True,0,2015-04-06
76561198080644089,209870,True,2,2014-10-26
peoplesidiot,220200,True,2,2013-09-15
IrishNZ,418070,True,1,2015-11-15
iareasdaft,204300,True,2,2015-06-19
kylesimmonds,412332,True,2,2015-12-16
DazzaPlays,4000,True,2,2014-01-13
horizon95,219740,True,2,2014-06-13
76561198066842598,346900,True,2,2015-05-29
HostileTemper,304930,True,2,2014-07-13
beefiest,8870,True,2,2015-06-09
76561198083780235,730,True,1,2015-09-27
76561198095222559,440,True,2,2014-12-17
huy115,730,True,2,2015-06-19
76561198065934504,215670,True,2,2013-01-11
76561198071399737,252490,True,1,2015-07-03
76561198054285764,268750,True,2,2015-08-07
76561198139694944,730,True,1,2015-01-06
itschewz,44350,True,2,2014-10-18
anthonyrocks65,6060,True,2,2015-06-17
Bhulb,222980,True,1,2014-03-28
76561198047901097,105600,True,2,2014-01-11
76561198054508148,440,True,2,2011-12-18
76561198067593136,304050,False,2,2015-07-18
HunkHogan69,41300,True,2,2015-01-09
76561198062884956,105600,True,2,2012-06-08
naomibby,730,True,1,2015-05-12
76561198009498722,214950,False,2,2015-12-07
poopeepeepoo,224260,True,1,2013-12-15
76561198046190974,570,True,2,2015-12-20
76561198041993527,335190,True,2,2015-11-25
I_BBox_4_u,224260,True,2,2015-11-27
zaintheking,730,False,2,2015-12-09
Ulrikk,304930,True,0,2014-12-04
tickets845,224480,True,2,2014-02-08
folkfrightsa,326480,True,1,2015-08-22
76561198070792786,329950,False,1,2015-08-14
pudjapu,382490,True,1,2015-08-26
76561198087871638,4000,True,2,2013-06-15
iampro554433,42719,True,2,2014-12-29
ian_ramsay,221380,True,2,2015-02-15
76561198034167696,730,True,2,2014-06-26
nicholasd7,222880,False,1,2015-06-21
76561197990772718,261570,True,2,2015-03-15
IDGam3r,212180,True,2,2014-06-15
HonestlyIdontcares,1840,True,2,2014-04-17
76561198095214263,7670,True,0,2014-01-18
76561198068085433,264140,False,0,2015-01-17
macey_moo,230290,True,2,2015-09-27
CancerCure,570,True,1,2015-09-07
76561198055499125,322330,True,2,2015-01-21
ImSeriouss,42680,True,2,2012-03-19
ImSeriouss,42680,True,2,2012-03-19
76561198066760486,570,True,2,2014-01-29
76561198223442840,274940,True,2,2015-10-09
dugec01,6880,True,2,2011-08-23
staecrh,8870,False,1,2014-11-28
infamouscharles,318220,False,1,2015-10-04
76561198095297673,570,True,2,2015-05-24
76561198088860621,49520,True,2,2014-07-16
76561198068363182,253710,True,1,2015-11-12
sweatmore,730,True,1,2014-02-26
76561198041240181,264200,True,1,2015-08-18
76561198078587197,35450,True,0,2015-12-13
ias19112000,440,False,0,2013-04-21
76561198066084140,105600,True,2,2012-08-28
alexisbest25,346110,True,1,2015-10-15
iSkulz,232090,True,2,2015-12-25
ysarge,440,True,0,2012-09-26
yodadda,4000,True,2,2013-11-30
itscriddle,209870,True,2,2015-12-31
iVerse,301640,True,0,2015-08-24
76561198047273546,8930,True,2,2014-10-06
76561198044586193,304930,True,2,2014-08-11
JosephBarrett,233840,True,2,2014-09-24
keiran1,252490,True,0,2015-04-15
Jacmac,222900,True,2,2014-07-14
jadaik,440,True,1,2013-04-27
Guinhoh311,226700,False,1,2013-03-23
76561198099036584,440,True,2,2013-07-25
76561198049901169,224260,True,2,2013-12-23
Jamessss,570,True,2,2014-01-15
JamsL33T,730,True,2,2015-10-09
76561198027305355,204372,True,2,2015-01-20
76561198042113307,72850,True,2,2015-12-30
jarvisnumbanine,730,True,1,2014-11-30
Memphis__,730,True,2,2015-05-02
jawdoe,204360,True,2,2014-01-01
Jaxon1049,17410,True,2,2015-05-30
76561198055262214,105600,False,0,2014-05-10
76561198055365037,330710,True,2,2014-12-26
jdrocks,440,True,2,2012-10-19
idonothack,221640,True,2,2014-11-03
76561198062417966,11420,True,0,2014-03-07
76561198041845214,220200,True,2,2014-10-29
76561198052516862,213670,True,2,2014-03-08
xexilex,233720,True,2,2013-12-26
aligindahousebabykosha,48700,True,0,2015-12-24
76561198037540189,221100,True,2,2013-12-24
1234567io9872345678765432,218620,True,2,2014-11-03
76561198070993687,408990,True,2,2015-11-08
psn_jmcgamer12,230410,True,1,2015-06-27
76561198115194725,730,True,2,2015-02-22
captainchomp,210770,True,2,2014-06-20
MezKip,291550,True,2,2015-07-11
2ZESTY4ME,218230,False,1,2013-12-13
Qu_Boy,243870,False,2,2014-04-13
TheLifeAndTimesOfTim,261820,True,2,2015-03-07
76561198081148689,219740,True,1,2013-12-15
76561198055887918,304930,True,2,2014-07-22
boazegevski,220240,True,1,2014-04-25
76561198018552349,730,True,0,2014-04-10
Jonaleko,250180,True,0,2014-12-19
76561198053060832,105600,True,1,2013-10-18
Joshman106,730,True,1,2015-01-09
91221301,206440,True,0,2014-10-24
Terencio,99900,True,1,2014-04-18
2ik4tf,105600,True,2,2014-01-22
76561198077432581,274190,True,1,2015-12-16
76561198055604266,241540,True,1,2014-10-11
76561198107847795,570,True,2,2013-12-26
RichmondDaGamer,236110,True,2,2015-02-20
THEHITMONKEY,298110,True,2,2015-05-03
76561198046170033,570,True,1,2014-12-27
jubjub727,332310,True,1,2015-06-02
jukianinja,48720,True,2,2014-06-27
JunG00berfuckingsucks,298240,True,2,2015-07-24
76561198061493090,212680,True,2,2014-03-28
76561198036171355,202170,True,2,2013-11-29
mrpoo2,240,True,2,2013-11-29
ducksswamp,234310,False,1,2014-04-03
spbko8o,225140,True,2,2014-10-25
76561198107506517,4000,True,2,2014-05-29
76561198079774158,322330,True,2,2015-01-15
kaepora0gaebora,221380,True,2,2013-05-01
iloveyouus,730,True,2,2014-12-24
prettyhm02forawhiteguy,249050,True,2,2014-02-28
KappaKaiju,8870,True,2,2014-03-24
KappaSJ,208090,True,2,2014-02-28
kards,244870,True,0,2015-09-30
ownageog,304930,True,2,2015-10-14
r3koil,440,True,2,2014-06-21
76561198026604616,221100,True,2,2014-02-08
76561197970565267,241600,True,2,2013-12-27
Kayndarr,72850,True,2,2014-11-14
kaysmart,346110,True,1,2015-07-09
TheKazimir,218620,True,2,2015-08-22
KSAC,730,True,2,2015-05-19
76561198065764432,1250,True,0,2012-12-30
keino_,105600,True,2,2014-01-27
54Strat,252490,True,2,2013-12-17
765611979902442O1,323140,True,0,2015-02-15
kenny536,340170,True,2,2015-08-21
76561198066012786,220200,True,1,2015-06-03
76561198088808564,25000,True,2,2014-11-08
Delicous_Cookies,34900,True,1,2014-10-31
76561198057958244,230410,True,2,2014-10-05
76561198105473254,261030,True,1,2014-07-22
76561198042170355,72850,True,2,2015-04-27
IGotHeadFromYourMotherLastNight,224260,False,2,2014-02-15
76561198062068809,247730,True,2,2014-03-18
fuckchu,218620,True,2,2015-08-28
Killerkalf,440,True,2,2015-03-10
46366536564574576346346546,301520,True,2,2014-11-08
76561198081529182,1250,True,2,2014-08-19
kk_kyser,230410,True,0,2014-08-12
76561198074700614,49520,True,2,2014-02-16
76561198042236060,319510,False,1,2014-10-15
woahlevel20,218620,True,0,2014-07-08
neveroddorburnsy,218230,True,1,2014-05-19
JusicTheGod,730,True,2,2015-12-15
76561198068552229,220200,True,2,2014-06-25
kiricky,730,True,2,2015-01-21
76561198052151911,440,True,1,2015-06-20
pp0085,200260,True,1,2014-01-13
76561198083247658,440,True,2,2014-10-07
76561198072489692,42960,True,1,2015-12-29
Snoresville,105600,True,2,2015-11-29
TheKiwiMantis,218620,True,0,2013-11-28
76561198044278243,4700,True,2,2015-12-02
76561198044619788,19830,True,2,2014-02-23
knitro,440,True,2,2013-09-07
76561198088802064,218230,True,2,2015-08-20
kofeyh,65930,True,0,2013-08-23
KoiyyBoi,11020,True,2,2015-02-04
76561198063391282,72850,True,2,2014-04-22
korndigger,346110,True,2,2015-08-07
76561197970812298,20920,True,2,2013-01-25
76561198085167128,304930,True,2,2014-07-09
76561198056445553,219640,True,2,2015-05-29
kraken257,208650,True,2,2015-07-01
62568973,570,True,2,2013-12-19
76561198055670224,440,True,2,2014-12-12
76561198036070181,236430,True,2,2014-06-23
drkritisch,304930,True,2,2014-08-30
76561198054912188,313120,False,1,2015-01-24
76561198074348729,200510,True,2,2015-11-13
druittmatee,730,True,0,2014-06-26
kurbi-wan_kenobi,271590,True,1,2015-11-02
AsusGamerHD,246280,False,0,2014-06-04
kuroTENSHI_bread,107100,True,2,2012-08-07
YOLO-MCSWAGINGS,304930,False,2,2014-07-31
76561198072676503,570,True,2,2014-01-25
lambdaop,620,True,0,2011-07-24
lachie222,4000,True,1,2014-01-15
76561197976109742,550,False,0,2014-02-25
LachieLobster,4000,True,2,2015-01-23
thatonelonelyguy,417860,True,2,2015-12-28
negao22cm,252490,True,1,2015-11-17
laerte261,48110,True,1,2014-01-13
lainkelnuv,240,True,1,2013-12-19
gesbhsfbgufbyudguesvyfy,220,True,1,2014-10-18
MMR_Assasin,500,True,2,2012-07-12
OfficialLandyy,730,True,2,2015-10-23
evilspirit112233,239660,False,0,2015-09-05
76561198080125105,550,True,2,2015-03-14
LaughingRobot,219830,True,2,2013-11-11
76561198120937791,304930,True,2,2014-09-30
NUZXD,15620,True,0,2015-07-06
nchavezzzzz,4000,True,1,2014-08-30
leadbman,219150,True,2,2013-07-15
Officer_Bathtub,209870,False,2,2013-11-27
95758,440,True,2,2015-08-16
PraetorianCohort,317110,True,2,2014-10-04
76561198079337907,34900,True,2,2015-05-21
76561198043892035,113200,True,2,2013-12-28
Opal_mine,105600,True,2,2014-11-01
76561198095949899,570,True,2,2014-12-23
76561198091159513,238960,True,1,2014-09-20
76561198238911958,251570,True,2,2015-08-08
76561198020449132,238960,True,2,2015-11-28
Thelugomes,91310,True,1,2013-12-21
ultimax10,8930,True,2,2012-11-22
558092,250260,True,2,2014-02-12
76561198056549802,237990,True,2,2015-02-01
76561198062987149,94400,True,2,2015-06-05
76561198130025891,730,True,0,2015-02-20
lemustachon,440,True,1,2013-12-22
LendaSumida,730,True,1,2013-10-31
leo17453,291480,True,2,2014-07-11
leoguibrito,48700,True,1,2013-02-16
76561198073104304,209870,True,1,2014-05-31
lepidus99,221100,True,2,2013-12-17
letspretend,221100,False,2,2014-11-06
Lex55678,200210,False,0,2015-07-29
76561198071599137,234670,True,2,2014-08-03
LeZanye,570,True,2,2015-04-10
everybodylovesrayman,245176,True,1,2015-07-27
76561198051769570,230410,True,2,2015-05-12
gigantowang,72850,True,1,2014-03-01
Lickidactyl,203650,True,2,2014-06-27
lightfrog94,42910,True,0,2012-07-09
lihaloil,98400,True,1,2015-11-20
76561198058575754,105600,True,2,2012-10-21
chicken_nuke21,302380,True,2,2015-02-14
linksupersayan,329440,False,0,2015-11-03
LinnieLin,306370,False,1,2015-05-08
